UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,BIOMASA_TN_HA,CARBONO_TN_HA,BIOMASA_KG_HA,CARBONO_KG_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,DURACION_RELEVAMIENTO_SEGUNDOS,JEFE_BRIGADA,NO_PERSONAS_BRIGADA,INSTRUMENTAL_DIAMETROS,INSTRUMENTAL_ALTURAS,DATOS_REFERENCIA,OBSERVACIONES_UM,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,MATERIAL_CAIDO_TRANSECTA_NORTE_FINO,MATERIAL_CAIDO_TRANSECTA_NORTE_MEDIANO,MATERIAL_CAIDO_TRANSECTA_SUR_FINO,MATERIAL_CAIDO_TRANSECTA_SUR_MEDIANO,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE,CUENCA_FORESTAL
86069063,PCH,Chaco Semiárido,86,5.283333333,2.322894357,3.204917344,16.48332056,12.61093055,6.053246662,12610.93055,6053.246662,17,287.2,100,0,100,100,0,NA,NA,0,0,14,2800,-6374438,-27463497,-6374441667,-274635,155,sin_pendiente,NA,I,2017,3,6120,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,presencia,TRUE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069065,PCH,Chaco Semiárido,86,7.88125,3.11,5.679920978,29.29638113,40.96493225,19.66316748,40964.93225,19663.16748,16,218.6,60.56338028,61.97183099,100,100,0,NA,NA,0,0,24,4800,-63745598,-27643967,-6374561111,-2764397222,154,sin_pendiente,NA,II,2017,3,9780,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069067,PCH,Chaco Semiárido,86,6.9925,3.263905416,7.804995172,53.46447942,52.68282413,25.28775558,52682.82413,25287.75558,19,483,70.42253521,35.21126761,70.42253521,100,0,NA,NA,0,0,20,4000,-63746828,-27824432,-6374683333,-2782441667,154,sin_pendiente,NA,III,2017,10,3660,Miguel Maldonado,4,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069070,PCH,Chaco Semiárido,86,4.466666667,2.134696141,4.081439366,23.31744321,15.99202554,7.676172259,15992.02554,7676.172259,18,414.4,14.08450704,7.042253521,21.12676056,87.32394366,7.042253521,NA,NA,0,0,38,7600,-63748693,-28095121,-6374866667,-2809511111,142,sin_pendiente,NA,III,2017,6,3900,Pablo D'Angelo,4,NA,NA,sin datos,um con pocos individuos con dap > 10 cm. no se relocaliza por ser un bosque en desarrollo con cobertura completa y regeneracion.,llano,presencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069071,PCH,Chaco Semiárido,86,6.4375,5.023204655,7.731780356,28.51432845,35.08705328,16.84178558,35087.05328,16841.78558,32,466.5,46.47887324,28.16901408,60.56338028,90.14084507,21.12676056,18.33333333,23,3,30,27,5400,-63749321,-28185348,-6374930556,-2818538889,136,sin_pendiente,NA,II,2017,6,4200,Pablo D'Angelo,4,NA,NA,sin datos,no.-,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069072,PCH,Chaco Semiárido,86,4.857894737,2.702264948,4.461413034,22.0595806,16.27772115,7.81330615,16277.72115,7813.30615,19,365.8,26.76056338,19.71830986,45.07042254,70.42253521,45.07042254,NA,NA,0,0,42,8400,-63749951,-28275574,-6374994444,-2827558333,132,sin_pendiente,NA,II,2017,6,2520,Pablo D'Angelo,4,NA,NA,sin datos,no.,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86069073,PCH,Chaco Semiárido,86,7.473076923,4.892488306,11.52544709,64.72435095,77.7587682,37.32420873,77758.7682,37324.20873,25,425.8,14.08450704,67.6056338,74.64788732,98.5915493,15.49295775,NA,NA,0,0,15,3000,-63750585,-28365799,-6375055556,-2836575,129,sin_pendiente,NA,II,2017,6,5400,Pablo D'Angelo,4,NA,NA,sin datos,no.-,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069074,PCH,Chaco Semiárido,86,7.066666667,1.9199643,2.819972106,5.221056518,10.4578173,5.019752302,10457.8173,5019.752302,12,120,0,0,0,42.25352113,67.6056338,20,15.66666667,3,30,6,1200,-63751221,-28456023,-6375130556,-2845511111,127,sin_pendiente,NA,II,2017,10,2580,Pablo D'Angelo,4,NA,NA,0,no.-,llano,ausencia,TRUE,TRUE,,,,,,NA,TRUE,,,,0,0,0,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86069075,PCH,Chaco Semiárido,86,5.943478261,3.382804152,5.452915697,11.54606736,20.43550203,9.809040973,20435.50203,9809.040973,23,435.1,52.11267606,5.633802817,53.52112676,42.25352113,0,84,18.85,2,20,9,1800,-6375186,-28546245,-6375083333,-2854616667,122,sin_pendiente,NA,II,2017,8,2640,Pablo D'Angelo,4,NA,NA,sin datos,no.-,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86069077,PCH,Chaco Semiárido,86,6.015384615,4.129921545,7.395358194,26.96012843,30.83171385,14.79922265,30831.71385,14799.22265,26,465.1,36.61971831,49.29577465,54.92957746,83.09859155,53.52112676,NA,NA,0,0,19,3800,-63753148,-28726687,-6375313889,-2872672222,132,sin_pendiente,NA,I,2017,11,2640,Pablo D'Angelo,4,NA,NA,0,no.-,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,0,0,0,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069080,PCH,Chaco Semiárido,86,4.990322581,3.946462172,5.441114619,25.7996842,18.83279265,9.039740472,18832.79265,9039.740472,31,515.1,54.92957746,53.52112676,73.23943662,83.09859155,100,15,24.5,2,20,2,400,-63755101,-28997339,-6375513889,-2899733333,186,sin_pendiente,NA,II,2017,12,2100,Nestor Arriola,4,NA,NA,sin datos,monte en regeneracion de quebracho blanco,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069081,PCH,Chaco Semiárido,86,5.637037037,4.585100835,8.834829036,51.22468441,36.83106311,17.67891029,36831.06311,17678.91029,27,475.1,49.29577465,28.16901408,76.05633803,100,74.64788732,50,28,1,10,18,3600,-63755758,-29087554,-6375577778,-2908758333,266,sin_pendiente,NA,II,2017,12,2400,Nestor Arriola,4,forcipula,vara,sin datos,monte de quebracho blanco y arbustal de garabato,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,0,0,0,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069082,PCH,Chaco Semiárido,86,4.103125,5.023120861,8.705828016,39.80735654,30.46124908,14.62139956,30461.24908,14621.39956,32,525.1,81.69014085,53.52112676,100,66.1971831,64.78873239,NA,NA,0,0,20,4000,-63756418,-29177768,-6375683,-2917765,291,sin_pendiente,NA,II,2017,9,1920,Nestor Arriola,4,NA,NA,sin datos,monte dequebracho blanco y mistol,colinado,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069083,PCH,Chaco Semiárido,86,4.529032258,4.686074064,7.494479919,21.98025599,23.41388871,11.23866658,23413.88871,11238.66658,31,485.8,67.6056338,36.61971831,84.50704225,57.74647887,78.87323944,NA,NA,0,0,14,2800,-63757082,-29267981,-6375708333,-2926797222,359,sin_pendiente,NA,II,2017,11,2700,Nestor Arriola,4,NA,NA,sin datos,monte de quebracho blanco y algarrobo negro,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86069084,PCH,Chaco Serrano,86,3.2125,2.232251173,3.609338493,13.90256548,8.699068222,4.175552746,8699.068222,4175.552746,16,306.5,56.33802817,0,56.33802817,66.1971831,77.46478873,NA,NA,0,0,11,2200,-63757748,-29358193,-6375783333,-2935811111,446,sin_pendiente,NA,sin_categoria,2017,9,2400,Nestor Arriola,4,NA,NA,sin datos,monte degradado en regeneracion con ganaderia,colinado,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86069085,PCH,Chaco Serrano,86,3.769285714,5.445276716,6.936352029,35.52847665,28.54325659,13.70076316,28543.25659,13700.76316,42,595.8,77.46478873,0,77.46478873,78.87323944,100,NA,NA,0,0,18,3600,-63758417,-29448403,-6375841667,-2944844444,521,sin_pendiente,NA,I,2017,9,3300,Nestor Arriola,4,NA,NA,sin datos,monte de chanar. area de escurrimiento,colinado,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86069086,PCH,Chaco Serrano,86,5.214285714,1.853,4.515898068,14.92789303,15.99880396,7.679425902,15998.80396,7679.425902,7,99.3,35.21126761,50.70422535,71.83098592,73.23943662,87.32394366,NA,NA,0,0,5,1000,-63759089,-29538612,-6375869444,-2953955556,602,sin_pendiente,NA,I,2017,9,2100,Nestor Arriola,4,NA,NA,sin datos,monte de quebracho blanco y prosopis,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070044,PCH,Chaco Semiárido,86,5.854545455,4.97408768,7.9086532,28.73768083,28.9848443,13.91272526,28984.8443,13912.72526,32,525.1,54.92957746,25.35211268,80.28169014,92.95774648,0,32.66666667,24,3,30,14,2800,-63633698,-25749266,-6363369444,-2574927778,0,sin_pendiente,NA,II,2016,6,5280,Pablo D'Angelo,4,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070045,PCH,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,36.33333333,3,30,23,4600,-63634178,-25839525,-6293594444,-2584088889,0,sin_pendiente,NA,II,2015,10,5040,Nadia Griffiths,3,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NO,#N/A
86070046,PCH,Chaco Semiárido,86,6.15,1.321897169,2.616282391,12.61924054,10.23881677,4.914632048,10238.81677,4914.632048,8,167.9,16.90140845,0,16.90140845,80.28169014,12.67605634,8.333333333,26,6,60,19,3800,-6363466,-25929784,-6363369444,-2592977778,0,sin_pendiente,NA,II,2016,6,2940,Pablo D'Angelo,4,NA,NA,sin datos,sin oservaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070047,PCH,Chaco Semiárido,86,4.48125,2.363413157,3.72459371,16.6838521,10.54180961,5.060068615,10541.80961,5060.068615,15,267.2,18.30985915,0,18.30985915,78.87323944,11.26760563,NA,NA,0,0,9,1800,-63635145,-26020041,-6363513889,-2602002778,0,sin_pendiente,NA,II,2016,6,4140,Pablo D'Angelo,4,NA,NA,sin datos,sin observaciones,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070048,PCH,Chaco Semiárido,86,5.667142857,3.303450819,5.060565804,14.48190144,18.91039886,9.076991452,18910.39886,9076.991452,19,277.9,40.84507042,38.02816901,78.87323944,0,18.30985915,14.5,42,2,20,3,600,-63635632,-26110297,-6363563889,-2611030556,0,sin_pendiente,NA,II,2016,6,4740,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070049,PCH,Chaco Semiárido,86,6.756666667,2.688128602,5.194819802,18.43833411,22.30627774,10.70701331,22306.27774,10707.01331,15,267.2,100,0,100,59.15492958,33.8028169,15,28,3,30,7,1400,-63636121,-26200552,-6363611111,-2620055556,0,sin_pendiente,NA,II,2016,6,1860,Enzo Campos,3,NA,NA,sin datos,sin observaciones,colinado,ausencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070050,PCH,Chaco Semiárido,86,7.614285714,1.434,2.531778104,15.15131262,14.85658228,7.131159495,14856.58228,7131.159495,7,70,54.92957746,40.84507042,39.43661972,28.16901408,95.77464789,NA,NA,0,0,28,5600,-63636613,-26290806,-6363647222,-2629080556,0,sin_pendiente,NA,sin_categoria,2016,6,1860,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070051,PCH,Chaco Semiárido,86,6.028125,4.463542003,6.09011284,22.12530762,26.22283692,12.58696172,26222.83692,12586.96172,32,407.9,50.70422535,8.450704225,59.15492958,100,80.28169014,80,21,1,10,29,5800,-63637107,-26381059,-6363711111,-2638105556,0,sin_pendiente,NA,II,2016,6,4680,Pablo D'Angelo,4,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070052,PCH,Chaco Semiárido,86,5.281904762,2.561271694,3.939718194,6.624266948,12.42329635,5.963182247,12423.29635,5963.182247,21,415.1,64.78873239,0,64.78873239,45.07042254,54.92957746,NA,NA,0,0,27,5400,-63637603,-2647131,-6363761111,-2647130556,0,sin_pendiente,NA,II,2016,7,6120,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,ausencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070053,PCH,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66666667,25,3,30,7,1400,-63638101,-26561561,-6430475,-2656155556,0,sin_pendiente,NA,II,2016,7,1620,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,presencia fuerte,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NO,#N/A
86070054,PCH,Chaco Semiárido,86,5.45,0.557279221,1.0537373,4.609838757,3.759291927,1.804460125,3759.291927,1804.460125,4,69.3,53.52112676,0,53.52112676,46.47887324,36.61971831,NA,NA,0,0,12,2400,-63638602,-2665181,-6363861111,-2665180556,0,sin_pendiente,NA,II,2016,7,2280,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,presencia,FALSE,TRUE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070055,PCH,Chaco Semiárido,86,6.493,1.497672526,2.167410297,3.535941135,8.519716067,4.089463712,8519.716067,4089.463712,10,129.3,90.14084507,0,90.14084507,74.64788732,0,NA,NA,0,0,19,3800,-63639106,-26742058,-6363911111,-2674205556,0,sin_pendiente,NA,I,2016,7,3840,Enzo Campos,3,NA,NA,sin datos,sin observaciones,llano,presencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070060,PCH,Chaco Semiárido,86,5.635714286,1.846785225,2.45444191,4.858173407,8.639967942,4.147184612,8639.967942,4147.184612,14,227.9,100,28.16901408,0,100,0,NA,NA,0,0,25,5000,-63641658,-27193281,-6364163889,-2719330556,172,sin_pendiente,NA,sin_categoria,2017,4,3900,Miguel Maldonado,4,NA,NA,sin datos,churkal,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070061,PCH,Chaco Semiárido,86,6.415789474,3.865959888,8.134637777,34.44605968,36.41760589,17.48045083,36417.60589,17480.45083,19,277.9,100,73.23943662,100,76.05633803,0,NA,NA,0,0,17,3400,-63642176,-27283522,-6364219444,-2728352778,168,sin_pendiente,NA,sin_categoria,2017,4,3600,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070062,PCH,Chaco Semiárido,86,8.384615385,2.704591156,6.999003634,45.40558368,39.78201741,19.09536836,39782.01741,19095.36836,13,217.9,32.3943662,0,32.3943662,100,0,NA,NA,0,0,14,2800,-63642696,-27373762,-6364269444,-2737375,160,sin_pendiente,NA,I,2017,4,3420,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070063,PCH,Chaco Semiárido,86,5.916666667,2.790111306,5.066394793,9.114687592,18.26164406,8.765589151,18261.64406,8765.589151,18,326.5,100,28.16901408,100,0,0,NA,NA,0,0,11,2200,-63643219,-27464,-6364322222,-27464,151,sin_pendiente,NA,sin_categoria,2017,3,2220,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070064,PCH,Chaco Semiárido,86,6.107142857,3.062046505,5.085217489,11.72560645,21.23054187,10.1906601,21230.54187,10190.6601,21,327.2,47.88732394,0,47.88732394,53.52112676,0,NA,NA,0,0,20,4000,-63643744,-27554238,-6364375,-2755425,149,sin_pendiente,NA,I,2017,4,3600,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,presencia,TRUE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070065,PCH,Chaco Semiárido,86,6.7,3.036878059,5.966929029,18.07546675,26.67770213,12.80529702,26677.70213,12805.29702,15,179.3,0,83.09859155,83.09859155,100,0,NA,NA,0,0,22,4400,-63644271,-27644474,-6364425,-2764447222,147,sin_pendiente,NA,II,2017,3,14700,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070066,PCH,Chaco Semiárido,86,6.756818182,3.912227438,9.166423198,67.53916459,59.54391182,28.58107767,59543.91182,28581.07767,22,454.4,0,43.66197183,43.66197183,100,0,NA,NA,0,0,20,4000,-63644801,-2773471,-6364483333,-2773472222,146,sin_pendiente,NA,II,2017,3,3780,Miguel Maldonado,4,NA,NA,sin datos,sin observacion,llano,ausencia,FALSE,FALSE,,,,,,NA,FALSE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070071,PCH,Chaco Semiárido,86,5.8625,2.757658893,5.52325957,11.55569623,21.42751055,10.28520507,21427.51055,10285.20507,16,247.9,56.33802817,0,56.33802817,33.8028169,28.16901408,NA,NA,0,0,10,2000,-63647488,-28185868,-6364752778,-2818586111,132,pendiente_suave,N,II,2017,6,3060,Pablo D'Angelo,4,NA,NA,sin datos,no.-,colinado,ausencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
86070072,PCH,Chaco Semiárido,86,4.8,1.317923883,1.745013347,3.546135642,5.263474384,2.526467704,5263.474384,2526.467704,9,90,21.12676056,0,21.12676056,77.46478873,35.21126761,NA,NA,0,0,12,2400,-63648033,-28276096,-6364805556,-2827611111,128,sin_pendiente,NA,II,2017,8,2460,Pablo D'Angelo,4,NA,NA,sin datos,um con escasos individuos lenosos con dap > 10 cm. parcela b sin individuos con dap > 5.,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070073,PCH,Chaco Semiárido,86,5.78,3.245522244,6.240297619,27.87185522,31.63727705,15.18589298,31637.27705,15185.89298,20,258.6,9.85915493,7.042253521,16.90140845,60.56338028,73.23943662,NA,NA,0,0,29,5800,-6364858,-28366323,-6364858333,-2836633333,125,sin_pendiente,NA,II,2017,6,3780,Pablo D'Angelo,4,NA,NA,sin datos,no.-,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070074,PCH,Chaco Semiárido,86,5.350322581,4.955592766,8.30187088,21.44829147,39.83405413,19.12034598,39834.05413,19120.34598,31,456.5,77.46478873,0,77.46478873,43.66197183,71.83098592,NA,NA,0,0,4,800,-6364913,-28456548,-6364913889,-2845652778,122,sin_pendiente,NA,II,2017,8,4560,Pablo D'Angelo,4,NA,NA,sin datos,sin observacion,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
86070075,PCH,Chaco Semiárido,86,5.357142857,3.202028773,6.294214025,9.69341403,20.16032738,9.676957142,20160.32738,9676.957142,28,690.2,71.83098592,0,71.83098592,46.47887324,100,NA,NA,0,0,18,3600,-63649682,-28546773,-6364969444,-2854675,118,sin_pendiente,NA,I,2017,8,5220,Pablo D'Angelo,4,NA,NA,sin datos,sin observacion,llano,presencia,FALSE,TRUE,,,,,,NA,TRUE,,,,,,,,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
